_id,INC_IR_NO,INC_IA_NO,INC_DATE,INC_YEAR,INC_TIME,INC_DAY_WEEK,INC_BEAT,HUNDRED_BLOCK,INC_CITY,INC_STATE,INC_ZIPCODE,INC_PRECINCT,CIT_NUMBER,CIT_GENDER,CIT_AGE,SUBJ_AGE_GROUP,CIT_RACE,CIT_ETHNICITY,SIMPLE_SUBJ_RE_GRP,CITIZEN_CHARGE,HIGHEST_SHOW_FORCE,SHOW_FORCE_COUNT
4128,202501612407,SOF25-3235,2025-11-06 16:40:00,2025,16:40:00,Thursday,425,4XXX South 28th Street,Phoenix,AZ,85040.0,South Mountain Precinct,66215.0,Male,27.0,20s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4129,202501613222,SOF25-3317,2025-11-06 20:00:00,2025,20:00:00,Thursday,621,7XXX North 19th Avenue,Phoenix,AZ,85021.0,Desert Horizon Precinct,72584.0,Male,0.0,<20,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
4130,202501613222,SOF25-3317,2025-11-06 20:00:00,2025,20:00:00,Thursday,621,7XXX North 19th Avenue,Phoenix,AZ,85021.0,Desert Horizon Precinct,72586.0,Female,0.0,<20,,,Other,No Charge,Gun,1
4131,202501609220,SOF25-3394,2025-11-06 23:19:00,2025,23:19:00,Thursday,734,1XXX Linden Street,Phoenix,AZ,85007.0,Mountain View Precinct,72818.0,Male,43.0,40s,Black,Non-Hispanic,Black or African American,No Charge,Impact Munitions,1
4132,202501610950,SOF25-3399,2025-11-06 11:15:00,2025,11:15:00,Thursday,724,4XXX East Willetta Street,Phoenix,AZ,85008.0,Mountain View Precinct,72829.0,Male,24.0,20s,Black,Non-Hispanic,Black or African American,Criminal Misdemeanor,Taser,1
4133,202501611811,SOF25-3400,2025-11-06 15:00:00,2025,15:00:00,Thursday,724,4XXX East Thomas Road,Phoenix,AZ,85018.0,Mountain View Precinct,72831.0,Male,41.0,40s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4134,202501614610,SOF25-3223,2025-11-07 05:36:00,2025,05:36:00,Friday,833,3XXX South 51st Avenue,Phoenix,AZ,85043.0,Maryvale/Estrella Precinct,64103.0,Male,35.0,30s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4135,202501618443,SOF25-3234,2025-11-07 21:10:00,2025,21:10:00,Friday,234,2XXX East Grovers Avenue,Phoenix,AZ,85022.0,Black Mountain Precinct,72283.0,,0.0,<20,White,Non-Hispanic,White,No Charge,Gun,1
4136,202501617745,SOF25-3236,2025-11-07 18:12:00,2025,18:12:00,Friday,425,1XXX East Lynne Lane,Phoenix,AZ,85042.0,South Mountain Precinct,72301.0,Male,37.0,30s,White,Hispanic,White,No Charge,Gun,1
4137,202501617966,SOF25-3237,2025-11-07 19:00:00,2025,19:00:00,Friday,814,7XXX West Clarendon Avenue,Phoenix,AZ,85033.0,Maryvale/Estrella Precinct,72303.0,Male,20.0,20s,White,Hispanic,White,Traffic Criminal,Gun,1
4138,202501617966,SOF25-3237,2025-11-07 19:00:00,2025,19:00:00,Friday,814,7XXX West Clarendon Avenue,Phoenix,AZ,85033.0,Maryvale/Estrella Precinct,72305.0,Female,20.0,20s,White,Non-Hispanic,White,No Charge,Gun,1
4139,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,37223.0,Male,36.0,30s,White,Hispanic,Hispanic,No Charge,Gun,1
4140,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,72365.0,Male,24.0,20s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4141,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,72367.0,Female,36.0,30s,White,Hispanic,White,No Charge,Gun,1
4142,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,72369.0,Male,26.0,20s,White,Hispanic,White,No Charge,Gun,1
4143,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,72371.0,Male,19.0,<20,White,Hispanic,White,No Charge,Gun,1
4144,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,72373.0,Male,64.0,60s,White,Non-Hispanic,White,No Charge,Gun,1
4145,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,72375.0,Female,36.0,30s,White,Non-Hispanic,White,No Charge,Gun,1
4146,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,72377.0,Male,23.0,20s,White,Hispanic,White,No Charge,Gun,1
4147,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,72380.0,Male,33.0,30s,White,Hispanic,White,No Charge,Gun,1
4148,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,72382.0,Male,52.0,50s,White,Non-Hispanic,White,No Charge,Gun,1
4149,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,72384.0,Female,28.0,20s,White,Hispanic,White,No Charge,Gun,1
4150,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,72386.0,Male,39.0,30s,White,Non-Hispanic,White,No Charge,Gun,1
4151,250001564032,SOF25-3266,2025-11-07 19:13:00,2025,19:13:00,Friday,411,2XXX West Villa Street,Phoenix,AZ,85009.0,South Mountain Precinct,72388.0,Male,28.0,20s,White,Non-Hispanic,White,No Charge,Gun,1
4152,250001615928,SOF25-3267,2025-11-07 12:20:00,2025,12:20:00,Friday,932,2XXX West Thunderbird Road,Phoenix,AZ,85053.0,Cactus Park Precinct,72390.0,Male,31.0,30s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
4153,250001615928,SOF25-3267,2025-11-07 12:20:00,2025,12:20:00,Friday,932,2XXX West Thunderbird Road,Phoenix,AZ,85053.0,Cactus Park Precinct,72392.0,Female,31.0,30s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4154,202500001604936,SOF25-3269,2025-11-07 16:20:00,2025,16:20:00,Friday,425,8XXX South 24th Way,Phoenix,AZ,85042.0,South Mountain Precinct,23193.0,Male,40.0,40s,White,Hispanic,Hispanic,Criminal Felony,Gun,1
4155,202500001604936,SOF25-3269,2025-11-07 16:20:00,2025,16:20:00,Friday,425,8XXX South 24th Way,Phoenix,AZ,85042.0,South Mountain Precinct,72394.0,Male,36.0,30s,White,Hispanic,White,Criminal Felony,Gun,1
4156,202500001604936,SOF25-3269,2025-11-07 16:20:00,2025,16:20:00,Friday,425,8XXX South 24th Way,Phoenix,AZ,85042.0,South Mountain Precinct,72396.0,Male,41.0,40s,White,Hispanic,White,Criminal Felony,Gun,1
4157,202501618351,SOF25-3318,2025-11-07 20:42:00,2025,20:42:00,Friday,622,1XXX East Cortez Street,Phoenix,AZ,85028.0,Desert Horizon Precinct,72589.0,Male,28.0,20s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
4158,202501618835,SOF25-3347,2025-11-07 22:40:00,2025,22:40:00,Friday,512,3XX East Mckinley Street,Phoenix,AZ,85006.0,Central City Precinct,72672.0,Male,0.0,<20,White,Hispanic,White,No Charge,Gun,1
4159,202501618835,SOF25-3347,2025-11-07 22:40:00,2025,22:40:00,Friday,512,3XX East Mckinley Street,Phoenix,AZ,85006.0,Central City Precinct,72674.0,Male,0.0,<20,White,Hispanic,White,No Charge,Gun,1
4160,202501618835,SOF25-3347,2025-11-07 22:40:00,2025,22:40:00,Friday,512,3XX East Mckinley Street,Phoenix,AZ,85006.0,Central City Precinct,72676.0,Male,0.0,<20,White,Hispanic,White,No Charge,Gun,1
4161,250001611864,SOF25-3373,2025-11-07 11:20:00,2025,11:20:00,Friday,Maricopa,4XXX Westcott Drive,Glendale,AZ,85308.0,Cactus Park Precinct,28584.0,Male,42.0,40s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4162,250001611864,SOF25-3373,2025-11-07 11:20:00,2025,11:20:00,Friday,Maricopa,4XXX Westcott Drive,Glendale,AZ,85308.0,Cactus Park Precinct,59947.0,Female,0.0,<20,,,Other,No Charge,Gun,1
4163,202501617648,SOF25-3403,2025-11-07 19:30:00,2025,19:30:00,Friday,723,3XXX East Thomas Road,Phoenix,AZ,85018.0,Mountain View Precinct,72835.0,Male,33.0,30s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4164,202501616514,SOF25-3409,2025-11-07 13:30:00,2025,13:30:00,Friday,733,3XX West Indian School Road,Phoenix,AZ,85013.0,Mountain View Precinct,64974.0,Male,25.0,20s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
4165,202501622255,SOF25-3353,2025-11-08 17:04:00,2025,17:04:00,Saturday,512,1XXX West Van Buren Street,Phoenix,AZ,85007.0,Central City Precinct,72696.0,Male,51.0,50s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
4166,202501620097,SOF25-3402,2025-11-08 08:13:00,2025,08:13:00,Saturday,731,1XXX West Indian School Road,Phoenix,AZ,85015.0,Mountain View Precinct,72833.0,Male,51.0,50s,White,Hispanic,White,Criminal Misdemeanor,Taser,1
4167,202501627421,SOF25-3240,2025-11-09 18:04:00,2025,18:04:00,Sunday,221,1XXX West Bell Road,Phoenix,AZ,85023.0,Black Mountain Precinct,72260.0,Male,19.0,<20,White,Non-Hispanic,White,Criminal Felony,Taser,1
4168,202501624260,SOF25-3241,2025-11-09 01:35:00,2025,01:35:00,Sunday,431,3XXX East Broadway Road,Phoenix,AZ,85040.0,South Mountain Precinct,72312.0,Male,16.0,<20,White,Hispanic,White,No Charge,Gun,1
4169,202501625320,SOF25-3245,2025-11-09 10:30:00,2025,10:30:00,Sunday,924,1XXXX North 28th Drive,Phoenix,AZ,85029.0,Cactus Park Precinct,25509.0,Male,44.0,40s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
4170,202501626900,SOF25-3246,2025-11-09 16:04:00,2025,16:04:00,Sunday,933,3XXX Yorkshire Drive,Phoenix,AZ,85027.0,Cactus Park Precinct,16588.0,Male,27.0,20s,White,Non-Hispanic,White,Criminal Felony,Taser,1
4171,202501628399,SOF25-3247,2025-11-09 22:30:00,2025,22:30:00,Sunday,933,1XXXX North 27th Avenue,Phoenix,AZ,85053.0,Cactus Park Precinct,72333.0,Male,33.0,30s,White,Non-Hispanic,White,Criminal Misdemeanor,Gun,1
4172,202501624536,SOF25-3320,2025-11-09 02:53:00,2025,02:53:00,Sunday,614,5XXX North 7th Avenue,Phoenix,AZ,85013.0,Desert Horizon Precinct,72598.0,Male,60.0,60s,White,Non-Hispanic,White,No Charge,Gun,1
4173,202501626648,SOF25-3322,2025-11-09 14:46:00,2025,14:46:00,Sunday,622,7XX East Mountain View Road,Phoenix,AZ,85020.0,Desert Horizon Precinct,42185.0,Male,39.0,30s,White,Non-Hispanic,White,No Charge,Gun,1
4174,202501626648,SOF25-3322,2025-11-09 14:46:00,2025,14:46:00,Sunday,622,7XX East Mountain View Road,Phoenix,AZ,85020.0,Desert Horizon Precinct,72604.0,Male,46.0,40s,White,Non-Hispanic,White,No Charge,Gun,1
4175,202501624134,SOF25-3359,2025-11-09 00:55:00,2025,00:55:00,Sunday,811,9XXX West Mcdowell Road,Phoenix,AZ,85037.0,Maryvale/Estrella Precinct,72289.0,Male,30.0,30s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
4176,202501623941,SOF25-3404,2025-11-09 23:58:00,2025,23:58:00,Sunday,736,1XXX North 2nd Street,Phoenix,AZ,85004.0,Mountain View Precinct,72837.0,,0.0,<20,,,Other,No Charge,Irritants,1
4177,202501631052,SOF25-3242,2025-11-10 13:24:00,2025,13:24:00,Monday,422,4XXX South 5th Street,Phoenix,AZ,85040.0,South Mountain Precinct,26548.0,Male,36.0,30s,White,Hispanic,Hispanic,Criminal Felony,Gun,1
4178,250001220222,SOF25-3265,2025-11-10 08:19:00,2025,08:19:00,Monday,Maricopa,1XXX Scottsdale Road,Scottsdale,AZ,85253.0,Out of City,72276.0,Male,26.0,20s,American Indian / Alaskan Native,Non-Hispanic,Other,Criminal Felony,Gun,1
4179,202501633329,SOF26-0026,2025-11-10 21:58:00,2025,21:58:00,Monday,231,3XXX East Emile Zola Avenue,Phoenix,AZ,85032.0,Black Mountain Precinct,73817.0,Male,43.0,40s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4180,202501634639,SOF25-3238,2025-11-11 08:17:00,2025,08:17:00,Tuesday,821,5XXX West Mcdowell Road,Phoenix,AZ,85035.0,Maryvale/Estrella Precinct,54595.0,Male,40.0,40s,White,Hispanic,White,No Charge,Gun,1
4181,202501637990,SOF25-3239,2025-11-11 23:27:00,2025,23:27:00,Tuesday,833,4XXX South 58th Lane,Phoenix,AZ,85043.0,Maryvale/Estrella Precinct,72307.0,Male,31.0,30s,Black,Non-Hispanic,Black or African American,Criminal Misdemeanor,Gun,1
4182,202501637990,SOF25-3239,2025-11-11 23:27:00,2025,23:27:00,Tuesday,833,4XXX South 58th Lane,Phoenix,AZ,85043.0,Maryvale/Estrella Precinct,72309.0,Male,29.0,20s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
4183,202501633439,SOF26-0025,2025-11-11 22:09:00,2025,22:09:00,Tuesday,224,2XXX West Anderson Avenue,Phoenix,AZ,85023.0,Black Mountain Precinct,51963.0,Male,24.0,20s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4184,202501641172,SOF25-3243,2025-11-12 16:09:00,2025,16:09:00,Wednesday,832,5XXX West Roosevelt Street,Phoenix,AZ,85043.0,Maryvale/Estrella Precinct,53219.0,Male,30.0,30s,White,Hispanic,Hispanic,Criminal Felony,Gun,1
4185,202501641291,SOF25-3244,2025-11-12 17:30:00,2025,17:30:00,Wednesday,832,1XXX North 51st Avenue,Phoenix,AZ,85043.0,Maryvale/Estrella Precinct,30749.0,Male,37.0,30s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
4186,202501640205,SOF25-3248,2025-11-12 12:10:00,2025,12:10:00,Wednesday,422,1XXX East La Salle Street,Phoenix,AZ,85040.0,South Mountain Precinct,32298.0,Male,52.0,50s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
4187,202501641219,SOF25-3249,2025-11-12 16:21:00,2025,16:21:00,Wednesday,425,6XXX South 16th Place,Phoenix,AZ,85042.0,,72335.0,Male,40.0,40s,White,Non-Hispanic,White,Criminal Misdemeanor,Gun,1
4188,202501637415,SOF25-3324,2025-11-12 01:01:00,2025,01:01:00,Wednesday,622,1XXX East Mountain View Road,Phoenix,AZ,85020.0,Desert Horizon Precinct,72609.0,Male,29.0,20s,White,Non-Hispanic,White,No Charge,Gun,1
4189,202501642691,SOF25-3325,2025-11-12 22:45:00,2025,22:45:00,Wednesday,623,9XXX North Black Canyon Highway,Phoenix,AZ,85021.0,Desert Horizon Precinct,72627.0,Male,26.0,20s,White,Hispanic,White,No Charge,Gun,1
4190,202501637653,SOF25-3405,2025-11-12 20:45:00,2025,20:45:00,Wednesday,731,2XXX West Heatherbrae Drive,Phoenix,AZ,85015.0,Mountain View Precinct,46003.0,Male,43.0,40s,White,Hispanic,Hispanic,No Charge,Gun,1
4191,202501637653,SOF25-3405,2025-11-12 20:45:00,2025,20:45:00,Wednesday,731,2XXX West Heatherbrae Drive,Phoenix,AZ,85015.0,Mountain View Precinct,72840.0,,,,,,Other,No Charge,Gun,1
4192,202501637653,SOF25-3405,2025-11-12 20:45:00,2025,20:45:00,Wednesday,731,2XXX West Heatherbrae Drive,Phoenix,AZ,85015.0,Mountain View Precinct,72841.0,Male,45.0,40s,White,Hispanic,White,No Charge,Gun,1
4193,202501638448,SOF26-0027,2025-11-12 01:34:00,2025,01:34:00,Wednesday,931,3XXX West Larkspur Drive,Phoenix,AZ,85029.0,Cactus Park Precinct,73819.0,Male,39.0,30s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4194,202501638448,SOF26-0027,2025-11-12 01:34:00,2025,01:34:00,Wednesday,931,3XXX West Larkspur Drive,Phoenix,AZ,85029.0,Cactus Park Precinct,73821.0,Female,32.0,30s,White,Non-Hispanic,White,No Charge,Gun,1
4195,202501638448,SOF26-0027,2025-11-12 01:34:00,2025,01:34:00,Wednesday,931,3XXX West Larkspur Drive,Phoenix,AZ,85029.0,Cactus Park Precinct,73823.0,Male,37.0,30s,White,Non-Hispanic,White,No Charge,Gun,1
4196,202501645670,SOF25-3272,2025-11-13 15:56:00,2025,15:56:00,Thursday,425,1XXX East Baseline Road,Phoenix,AZ,85042.0,South Mountain Precinct,72410.0,Female,42.0,40s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
4197,202501646071,SOF25-3273,2025-11-13 17:37:00,2025,17:37:00,Thursday,425,1XXX East Baseline Road,Phoenix,AZ,85042.0,South Mountain Precinct,72412.0,Male,35.0,30s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
4198,202501646071,SOF25-3273,2025-11-13 17:37:00,2025,17:37:00,Thursday,425,1XXX East Baseline Road,Phoenix,AZ,85042.0,South Mountain Precinct,72414.0,Male,47.0,40s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
4199,202501646759,SOF25-3274,2025-11-13 20:13:00,2025,20:13:00,Thursday,411,NXXXX 27th Drive and West Taylor Street,Phoenix,AZ,85009.0,,72416.0,Male,24.0,20s,White,Non-Hispanic,White,No Charge,Gun,1
4200,202501646703,SOF25-3275,2025-11-13 20:46:00,2025,20:46:00,Thursday,422,5XXX South Central Avenue,Phoenix,AZ,85040.0,South Mountain Precinct,72418.0,Male,40.0,40s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
4201,202501646462,SOF25-3280,2025-11-13 19:00:00,2025,19:00:00,Thursday,815,7XXX West Thomas Road,Phoenix,AZ,85033.0,Maryvale/Estrella Precinct,72443.0,Male,41.0,40s,White,Hispanic,White,No Charge,Taser,1
4202,250001644751,SOF25-3285,2025-11-13 14:20:00,2025,14:20:00,Thursday,632,3XXX Nisbet Road,Phoenix,AZ,85032.0,Desert Horizon Precinct,72452.0,Male,36.0,30s,White,Non-Hispanic,White,Criminal Felony,Impact Munitions,1
4203,250001474046,SOF25-3287,2025-11-13 12:20:00,2025,12:20:00,Thursday,911,4XXX North 27th Avenue,Phoenix,AZ,85017.0,Cactus Park Precinct,72456.0,Male,44.0,40s,White,Hispanic,White,Criminal Felony,Gun,1
4204,250001642082,SOF25-3288,2025-11-13 06:42:00,2025,06:42:00,Thursday,Maricopa,1XXXX East Mercer Lane,Scottsdale,AZ,85259.0,,67115.0,Male,28.0,20s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4205,250001642082,SOF25-3288,2025-11-13 06:42:00,2025,06:42:00,Thursday,Maricopa,1XXXX East Mercer Lane,Scottsdale,AZ,85259.0,,72458.0,,59.0,50s,,,Other,Criminal Felony,Gun,1
4206,250001642082,SOF25-3288,2025-11-13 06:42:00,2025,06:42:00,Thursday,Maricopa,1XXXX East Mercer Lane,Scottsdale,AZ,85259.0,,72460.0,,22.0,20s,,,Other,Criminal Felony,Gun,1
4207,202501645146,SOF25-3326,2025-11-13 14:00:00,2025,14:00:00,Thursday,632,3XXX Nisbet Road,Phoenix,AZ,85032.0,Desert Horizon Precinct,72452.0,Male,36.0,30s,White,Non-Hispanic,White,Criminal Felony,Impact Munitions,1
4208,202501646333,SOF25-3327,2025-11-13 18:53:00,2025,18:53:00,Thursday,623,8XXX North 19th Drive,Phoenix,AZ,85021.0,Desert Horizon Precinct,72629.0,Male,42.0,40s,,,Other,No Charge,Gun,1
4209,202501646252,SOF25-3407,2025-11-13 18:20:00,2025,18:20:00,Thursday,736,5XX East Mcdowell Road,Phoenix,AZ,85004.0,Mountain View Precinct,72844.0,Male,61.0,60s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
4210,202501646252,SOF25-3407,2025-11-13 18:20:00,2025,18:20:00,Thursday,736,5XX East Mcdowell Road,Phoenix,AZ,85004.0,Mountain View Precinct,72846.0,,37.0,30s,,,Other,No Charge,Gun,1
4211,202501652280,SOF25-3277,2025-11-14 23:53:00,2025,23:53:00,Friday,934,X 35th Av / W Williams Dr,,AZ,,Cactus Park Precinct,72434.0,Male,38.0,30s,White,Non-Hispanic,White,Criminal Felony,Taser,1
4212,202501651997,SOF25-3281,2025-11-14 22:37:00,2025,22:37:00,Friday,834,6XXX West Dobbins Road,Laveen,AZ,85339.0,Maryvale/Estrella Precinct,72445.0,Male,39.0,30s,White,Hispanic,White,Criminal Felony,Gun,1
4213,202501651619,SOF25-3282,2025-11-14 09:22:00,2025,09:22:00,Friday,834,6XXX Magdalena Lane,Laveen,AZ,85339.0,Maryvale/Estrella Precinct,72448.0,Male,34.0,30s,White,Non-Hispanic,White,No Charge,Gun,1
4214,250001647403,SOF25-3286,2025-11-14 23:48:00,2025,23:48:00,Friday,Maricopa,5XXX West Union Hills Drive,Glendale,AZ,85308.0,Out of City,72454.0,Male,28.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
4215,202501651340,SOF25-3301,2025-11-14 14:20:00,2025,14:20:00,Friday,412,3XXX West Grant Street,Phoenix,AZ,85009.0,,72497.0,Male,43.0,40s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4216,202501647403,SOF25-3331,2025-11-14 23:48:00,2025,23:48:00,Friday,933,5XXX West Union Hills Drive,Glendale,AZ,85308.0,Out of City,72454.0,Male,28.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
4217,202501650646,SOF25-3332,2025-11-14 17:07:00,2025,17:07:00,Friday,621,1XXXX North 19th Avenue,Phoenix,AZ,85029.0,Desert Horizon Precinct,72642.0,Male,28.0,20s,White,Non-Hispanic,White,Criminal Felony,Gun,1
4218,250001636941,SOF25-3371,2025-11-14 09:58:00,2025,09:58:00,Friday,825,3XXX West Cheery Lynn Road,Phoenix,AZ,85019.0,Maryvale/Estrella Precinct,72420.0,Male,38.0,30s,White,Hispanic,White,Criminal Felony,Gun,1
4219,202501651116,SOF25-3410,2025-11-14 19:20:00,2025,19:20:00,Friday,721,2XXX East Willetta Street,Phoenix,AZ,85008.0,Mountain View Precinct,72850.0,Male,19.0,<20,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
4220,202501651116,SOF25-3410,2025-11-14 19:20:00,2025,19:20:00,Friday,721,2XXX East Willetta Street,Phoenix,AZ,85008.0,Mountain View Precinct,72855.0,Female,17.0,<20,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
4221,202501651116,SOF25-3410,2025-11-14 19:20:00,2025,19:20:00,Friday,721,2XXX East Willetta Street,Phoenix,AZ,85008.0,Mountain View Precinct,72857.0,Female,17.0,<20,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
4222,202501651429,SOF25-3411,2025-11-14 20:30:00,2025,20:30:00,Friday,731,4XXX North 22nd Drive,Phoenix,AZ,85015.0,Mountain View Precinct,72859.0,Male,26.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
4223,202501651429,SOF25-3411,2025-11-14 20:30:00,2025,20:30:00,Friday,731,4XXX North 22nd Drive,Phoenix,AZ,85015.0,Mountain View Precinct,72861.0,Male,44.0,40s,White,Hispanic,White,No Charge,Gun,1
4224,202501652385,SOF25-3276,2025-11-15 00:37:00,2025,00:37:00,Saturday,931,1XXXX North 36th Lane,Phoenix,AZ,85029.0,Cactus Park Precinct,60694.0,Male,27.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
4225,202501656238,SOF25-3278,2025-11-15 21:10:00,2025,21:10:00,Saturday,921,2XXX West Glendale Avenue,Phoenix,AZ,85051.0,Cactus Park Precinct,72437.0,Male,20.0,20s,White,Hispanic,White,Criminal Misdemeanor,Gun,1
4226,202501655659,SOF25-3289,2025-11-15 18:45:00,2025,18:45:00,Saturday,222,1XXXX North 7th Street,Phoenix,AZ,85022.0,Black Mountain Precinct,72471.0,Male,44.0,40s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
4227,202501652350,SOF25-3290,2025-11-15 00:16:00,2025,00:16:00,Saturday,Maricopa,1XXXX West Windsor Avenue,Avondale,AZ,85392.0,Out of City,72473.0,Male,27.0,20s,White,Hispanic,White,Criminal Misdemeanor,Gun,1
4228,202501652350,SOF25-3290,2025-11-15 00:16:00,2025,00:16:00,Saturday,Maricopa,1XXXX West Windsor Avenue,Avondale,AZ,85392.0,Out of City,72475.0,Male,23.0,20s,White,Hispanic,White,No Charge,Gun,1
4229,202501652350,SOF25-3290,2025-11-15 00:16:00,2025,00:16:00,Saturday,Maricopa,1XXXX West Windsor Avenue,Avondale,AZ,85392.0,Out of City,73246.0,Male,27.0,20s,White,Hispanic,White,No Charge,Gun,1
4230,202501655225,SOF25-3300,2025-11-15 16:45:00,2025,16:45:00,Saturday,423,2XXX East Marguerite Avenue,Phoenix,AZ,85040.0,,72495.0,Male,44.0,40s,White,Hispanic,White,No Charge,Gun,1
4231,202501652587,SOF25-3333,2025-11-15 02:11:00,2025,02:11:00,Saturday,623,8XXX North 19th Drive,Phoenix,AZ,85021.0,Desert Horizon Precinct,72645.0,Male,42.0,40s,American Indian / Alaskan Native,Non-Hispanic,Other,Criminal Felony,Gun,1
